"score_source","year","score_value"
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",0.6697
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",0.3818
"twitter sentiment scores","2016",-0.936
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",-0.765
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",0.3724
"twitter sentiment scores","2016",-0.25
"twitter sentiment scores","2016",0.7182
"twitter sentiment scores","2016",-0.128
"twitter sentiment scores","2016",0.1027
"twitter sentiment scores","2016",-0.25
"twitter sentiment scores","2016",-0.8271
"twitter sentiment scores","2016",-0.7579
"twitter sentiment scores","2016",-0.6908
"twitter sentiment scores","2016",-0.5106
"twitter sentiment scores","2016",-0.4215
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.1796
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.6369
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.5859
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.4404
"twitter sentiment scores","2016",-0.8481
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.1901
"twitter sentiment scores","2016",-0.6652
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",0.0018
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0.0772
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",0.3818
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",0.6808
"twitter sentiment scores","2016",-0.6652
"twitter sentiment scores","2016",0.6124
"twitter sentiment scores","2016",-0.3612
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.8316
"twitter sentiment scores","2016",-0.6161
"twitter sentiment scores","2016",-0.5423
"twitter sentiment scores","2016",-0.5499
"twitter sentiment scores","2016",0.5767
"twitter sentiment scores","2016",-0.2263
"twitter sentiment scores","2016",-0.3612
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.765
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.8519
"twitter sentiment scores","2016",0.6369
"twitter sentiment scores","2016",-0.6486
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.3875
"twitter sentiment scores","2016",-0.4588
"twitter sentiment scores","2016",0.9062
"twitter sentiment scores","2016",-0.7338
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.6486
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0.0772
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",0.6513
"twitter sentiment scores","2016",-0.765
"twitter sentiment scores","2016",-0.0961
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.3182
"twitter sentiment scores","2016",-0.8481
"twitter sentiment scores","2016",0.3971
"twitter sentiment scores","2016",0.128
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",0.2716
"twitter sentiment scores","2016",-0.7906
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.379
"twitter sentiment scores","2016",-0.5719
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.5423
"twitter sentiment scores","2016",-0.85
"twitter sentiment scores","2016",-0.5725
"twitter sentiment scores","2016",0.4767
"twitter sentiment scores","2016",-0.1531
"twitter sentiment scores","2016",-0.7959
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",-0.896
"twitter sentiment scores","2016",-0.4717
"twitter sentiment scores","2016",-0.3798
"twitter sentiment scores","2016",-0.3556
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.5119
"twitter sentiment scores","2016",-0.1027
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.3182
"twitter sentiment scores","2016",-0.6597
"twitter sentiment scores","2016",-0.7964
"twitter sentiment scores","2016",0.1124
"twitter sentiment scores","2016",-0.0972
"twitter sentiment scores","2016",-0.5719
"twitter sentiment scores","2016",0.0475
"twitter sentiment scores","2016",-0.9432
"twitter sentiment scores","2016",0.25
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",0.6096
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.0987
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.1695
"twitter sentiment scores","2016",0.6597
"twitter sentiment scores","2016",0.25
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",-0.5106
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.7988
"twitter sentiment scores","2016",0.3818
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.3797
"twitter sentiment scores","2016",-0.4215
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.743
"twitter sentiment scores","2016",0.8176
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",-0.3818
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",-0.6711
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.3818
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.9016
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",-0.0191
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",0.4588
"twitter sentiment scores","2016",-0.8591
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.4939
"twitter sentiment scores","2016",-0.5574
"twitter sentiment scores","2016",0.3798
"twitter sentiment scores","2016",0.4939
"twitter sentiment scores","2016",-0.5868
"twitter sentiment scores","2016",0.3798
"twitter sentiment scores","2016",0.4588
"twitter sentiment scores","2016",-0.3612
"twitter sentiment scores","2016",0.7269
"twitter sentiment scores","2016",0.8143
"twitter sentiment scores","2016",-0.6705
"twitter sentiment scores","2016",-0.4497
"twitter sentiment scores","2016",-0.7351
"twitter sentiment scores","2016",0.1779
"twitter sentiment scores","2016",0.7579
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.128
"twitter sentiment scores","2016",-0.4144
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.7269
"twitter sentiment scores","2016",0.6249
"twitter sentiment scores","2016",0.6249
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",-0.1531
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.9126
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",-0.8591
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",0.3434
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",-0.8885
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.2924
"twitter sentiment scores","2016",-0.8625
"twitter sentiment scores","2016",-0.8979
"twitter sentiment scores","2016",0.6369
"twitter sentiment scores","2016",0.6776
"twitter sentiment scores","2016",-0.5719
"twitter sentiment scores","2016",0.7759
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.4588
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",0.3182
"twitter sentiment scores","2016",-0.1027
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.9153
"twitter sentiment scores","2016",-0.8658
"twitter sentiment scores","2016",0.7096
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.6808
"twitter sentiment scores","2016",-0.462
"twitter sentiment scores","2016",0.4588
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",0.802
"twitter sentiment scores","2016",-0.3415
"twitter sentiment scores","2016",-0.8765
"twitter sentiment scores","2016",0.7184
"twitter sentiment scores","2016",-0.7845
"twitter sentiment scores","2016",0.4404
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.8198
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",-0.6359
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",-0.7964
"twitter sentiment scores","2016",-0.8658
"twitter sentiment scores","2016",-0.7351
"twitter sentiment scores","2016",-0.3612
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",0.6486
"twitter sentiment scores","2016",0.8832
"twitter sentiment scores","2016",-0.1531
"twitter sentiment scores","2016",-0.6124
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.7906
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",0.8555
"twitter sentiment scores","2016",0.2042
"twitter sentiment scores","2016",0.0624
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",-0.1779
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",-0.4939
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.7717
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.3947
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",-0.7906
"news article sentiment scores","2017",0.9862
"news article sentiment scores","2017",0.8559
"news article sentiment scores","2017",-0.957
"news article sentiment scores","2017",-0.9545
"news article sentiment scores","2017",0.9972
"news article sentiment scores","2017",-0.9984
"news article sentiment scores","2017",1
"news article sentiment scores","2017",0.9999
"news article sentiment scores","2017",-0.9986
"news article sentiment scores","2017",-0.9939
"news article sentiment scores","2017",0.976
"news article sentiment scores","2017",-0.9974
"news article sentiment scores","2017",0.9774
"news article sentiment scores","2017",-0.9777
"news article sentiment scores","2017",0.9959
"news article sentiment scores","2017",0.9957
"news article sentiment scores","2017",-0.9919
"news article sentiment scores","2017",-0.0799
"news article sentiment scores","2017",-0.9953
"news article sentiment scores","2017",0.995
"news article sentiment scores","2017",0.9389
"news article sentiment scores","2017",0.9999
"news article sentiment scores","2017",0.1716
"news article sentiment scores","2017",0.9408
"news article sentiment scores","2017",0.9876
"news article sentiment scores","2017",-0.9477
"news article sentiment scores","2017",0.986
"news article sentiment scores","2017",0.9985
"news article sentiment scores","2017",0.9676
"news article sentiment scores","2017",-0.9882
"news article sentiment scores","2017",0.9974
"news article sentiment scores","2017",0.9852
"news article sentiment scores","2017",1
"news article sentiment scores","2017",0.999
"news article sentiment scores","2017",0.5111
"news article sentiment scores","2017",-0.9732
"news article sentiment scores","2017",0.9983
"news article sentiment scores","2017",-0.9996
"news article sentiment scores","2017",0.6007
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9934
"news article sentiment scores","2017",0.9985
"news article sentiment scores","2017",0.9959
"news article sentiment scores","2017",0.9923
"news article sentiment scores","2017",0.9975
"news article sentiment scores","2017",0.9723
"news article sentiment scores","2017",0.9943
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.993
"news article sentiment scores","2017",-0.9997
"news article sentiment scores","2017",0.9984
"news article sentiment scores","2017",0.9575
"news article sentiment scores","2017",-0.3898
"news article sentiment scores","2017",0.9697
"news article sentiment scores","2017",-0.34
"news article sentiment scores","2017",0.9974
"news article sentiment scores","2017",0.3159
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.3612
"news article sentiment scores","2017",0.9786
"news article sentiment scores","2017",0.9934
"news article sentiment scores","2017",0.9991
"news article sentiment scores","2017",0.963
"news article sentiment scores","2017",0.6858
"news article sentiment scores","2017",0.9926
"news article sentiment scores","2017",0.9942
"news article sentiment scores","2017",0.912
"news article sentiment scores","2017",0.9587
"news article sentiment scores","2017",0.9953
"news article sentiment scores","2017",-0.8569
"news article sentiment scores","2017",0.6415
"news article sentiment scores","2017",0.831
"news article sentiment scores","2017",0.9972
"news article sentiment scores","2017",1
"news article sentiment scores","2017",0.9973
"news article sentiment scores","2017",0.9829
"news article sentiment scores","2017",0.9976
"news article sentiment scores","2017",-0.9806
"news article sentiment scores","2017",0.9929
"news article sentiment scores","2017",0.9941
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9943
"news article sentiment scores","2017",-0.9631
"news article sentiment scores","2017",0.9502
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9768
"news article sentiment scores","2017",-0.9973
"news article sentiment scores","2017",0.9852
"news article sentiment scores","2017",0.5423
"news article sentiment scores","2017",0.9952
"news article sentiment scores","2017",0.9914
"news article sentiment scores","2017",0.9868
"news article sentiment scores","2017",0.9976
"news article sentiment scores","2017",0.9967
"news article sentiment scores","2017",0.9078
"news article sentiment scores","2017",0.9902
"news article sentiment scores","2017",0.9684
"news article sentiment scores","2017",0.8722
"news article sentiment scores","2017",0.9824
"news article sentiment scores","2017",0.0482
"news article sentiment scores","2017",0.9776
"news article sentiment scores","2017",0.6416
"news article sentiment scores","2017",0.9072
"news article sentiment scores","2017",0.9753
"news article sentiment scores","2017",0.9531
"news article sentiment scores","2017",0.9899
"news article sentiment scores","2017",0.9893
"news article sentiment scores","2017",-0.9983
"news article sentiment scores","2017",-0.8658
"news article sentiment scores","2017",0.8521
"news article sentiment scores","2017",0.9988
"news article sentiment scores","2017",0.9892
"news article sentiment scores","2017",-0.9988
"news article sentiment scores","2017",0.9399
"news article sentiment scores","2017",0.9918
"news article sentiment scores","2017",-0.9949
"news article sentiment scores","2017",0.9901
"news article sentiment scores","2017",0.9948
"news article sentiment scores","2017",-0.9994
"news article sentiment scores","2017",0.9988
"news article sentiment scores","2017",0.9998
"news article sentiment scores","2017",0.9996
"news article sentiment scores","2017",-0.9715
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.9972
"news article sentiment scores","2017",0.9509
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.9947
"news article sentiment scores","2017",-0.7975
"news article sentiment scores","2017",0.9887
"news article sentiment scores","2017",0.9864
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.8749
"news article sentiment scores","2017",0.9926
"news article sentiment scores","2017",0.9969
"news article sentiment scores","2017",0.9025
"news article sentiment scores","2017",0.9494
"news article sentiment scores","2017",0.9967
"news article sentiment scores","2017",-0.654
"news article sentiment scores","2017",0.9989
"news article sentiment scores","2017",-0.9836
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",0.9442
"news article sentiment scores","2017",0.9379
"news article sentiment scores","2017",0.999
"news article sentiment scores","2017",-0.9884
"news article sentiment scores","2017",0.9996
"news article sentiment scores","2017",-0.9533
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.8402
"news article sentiment scores","2017",0.9991
"news article sentiment scores","2017",0.9975
"news article sentiment scores","2017",-0.8736
"news article sentiment scores","2017",0.9929
"news article sentiment scores","2017",0.9964
"news article sentiment scores","2017",0.9905
"news article sentiment scores","2017",0.9982
"news article sentiment scores","2017",0.9796
"news article sentiment scores","2017",0.9791
"news article sentiment scores","2017",0.9961
"news article sentiment scores","2017",-0.9988
"news article sentiment scores","2017",-0.9664
"news article sentiment scores","2017",0.7414
"news article sentiment scores","2017",0.996
"news article sentiment scores","2017",0.9985
"news article sentiment scores","2017",0.97
"news article sentiment scores","2017",-0.9856
"news article sentiment scores","2017",0.992
"news article sentiment scores","2017",0.9877
"news article sentiment scores","2017",0.9997
"news article sentiment scores","2017",0.9971
"news article sentiment scores","2017",0.9982
"news article sentiment scores","2017",0.9726
"news article sentiment scores","2017",0.9954
"news article sentiment scores","2017",0.9989
"news article sentiment scores","2017",0.998
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",-0.9941
"news article sentiment scores","2017",0.9997
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9956
"news article sentiment scores","2017",-0.6963
"news article sentiment scores","2017",-0.2029
"news article sentiment scores","2017",-0.9408
"news article sentiment scores","2017",-0.9559
"news article sentiment scores","2017",0.9954
"news article sentiment scores","2017",0.9954
"news article sentiment scores","2017",0.9883
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",0.9951
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.9954
"news article sentiment scores","2017",0.9618
"news article sentiment scores","2017",0.9892
"news article sentiment scores","2017",0.9969
"news article sentiment scores","2017",0.9962
"news article sentiment scores","2017",-0.6142
"news article sentiment scores","2017",0.9956
"news article sentiment scores","2017",-0.633
"news article sentiment scores","2017",0.9977
"news article sentiment scores","2017",0.999
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.9982
"news article sentiment scores","2017",0.7329
"news article sentiment scores","2017",0.8681
"news article sentiment scores","2017",0.9982
"news article sentiment scores","2017",-0.2923
"news article sentiment scores","2017",-0.8812
"news article sentiment scores","2017",0.9859
"news article sentiment scores","2017",0.9984
"news article sentiment scores","2017",0.9873
"news article sentiment scores","2017",0.9978
"news article sentiment scores","2017",0.9334
"news article sentiment scores","2017",0.9957
"news article sentiment scores","2017",-0.9871
"news article sentiment scores","2017",-0.8911
"news article sentiment scores","2017",-0.9991
"news article sentiment scores","2017",-0.9577
"news article sentiment scores","2017",-0.9987
"news article sentiment scores","2017",0.4556
"news article sentiment scores","2017",0.9937
"news article sentiment scores","2017",0.9967
"news article sentiment scores","2017",0.998
"news article sentiment scores","2017",0.999
"news article sentiment scores","2017",0.9647
"news article sentiment scores","2017",0.9907
"news article sentiment scores","2017",0.9609
"news article sentiment scores","2017",0.9359
"news article sentiment scores","2017",0.989
"news article sentiment scores","2017",0.6395
"news article sentiment scores","2017",0.9859
"news article sentiment scores","2017",-0.7254
"news article sentiment scores","2017",-0.5742
"news article sentiment scores","2017",0.9867
"news article sentiment scores","2017",0.9919
"news article sentiment scores","2017",-0.9892
"news article sentiment scores","2017",0.9997
"news article sentiment scores","2017",0.9979
"news article sentiment scores","2017",-0.8411
"news article sentiment scores","2017",-0.9736
"news article sentiment scores","2017",0.9709
"news article sentiment scores","2017",0.63
"news article sentiment scores","2017",0.9945
"news article sentiment scores","2017",0.3612
"news article sentiment scores","2017",0.9993
"news article sentiment scores","2017",0.9939
"news article sentiment scores","2017",-0.9957
"news article sentiment scores","2017",0.9937
"news article sentiment scores","2017",0.9945
"news article sentiment scores","2017",0.9932
"news article sentiment scores","2017",0.9951
"news article sentiment scores","2017",0.9317
"news article sentiment scores","2017",0.9301
"news article sentiment scores","2017",0.9443
"news article sentiment scores","2017",0.865
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.986
"news article sentiment scores","2017",0.9965
"news article sentiment scores","2017",-0.4564
"news article sentiment scores","2017",-0.7839
"news article sentiment scores","2017",0.9957
"news article sentiment scores","2017",0.9449
"news article sentiment scores","2017",0.9764
"news article sentiment scores","2017",0.9791
"news article sentiment scores","2017",0.9978
"news article sentiment scores","2017",0.9988
"news article sentiment scores","2017",0.9999
"news article sentiment scores","2017",0.9834
"news article sentiment scores","2017",0.8378
"news article sentiment scores","2017",0.9979
"news article sentiment scores","2017",0.9947
"news article sentiment scores","2017",0.9959
"news article sentiment scores","2017",0.9979
"news article sentiment scores","2017",0.9492
"news article sentiment scores","2017",0.9649
"news article sentiment scores","2017",0.9984
"news article sentiment scores","2017",0.9914
"news article sentiment scores","2017",0.9983
"news article sentiment scores","2017",0.9952
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9972
"news article sentiment scores","2017",-0.9893
"news article sentiment scores","2017",-0.8919
"news article sentiment scores","2017",0.9319
"news article sentiment scores","2017",0.9231
"news article sentiment scores","2017",0.9921
"news article sentiment scores","2017",-0.8823
"news article sentiment scores","2017",0.9978
"news article sentiment scores","2017",0.9998
"news article sentiment scores","2017",0.9963
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.979
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.9978
"news article sentiment scores","2017",-0.9916
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",-0.7966
"news article sentiment scores","2017",0.9965
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9902
"news article sentiment scores","2017",0.9909
"news article sentiment scores","2017",0.9968
"news article sentiment scores","2017",0.9851
"news article sentiment scores","2017",-0.9001
"news article sentiment scores","2017",0.999
"news article sentiment scores","2017",0.9809
"news article sentiment scores","2017",0.9869
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",0.9974
"news article sentiment scores","2017",0.9878
"news article sentiment scores","2017",0.9718
"news article sentiment scores","2017",-0.985
"news article sentiment scores","2017",0.9997
"news article sentiment scores","2017",0.8696
"news article sentiment scores","2017",0.9907
"news article sentiment scores","2017",0.9958
"news article sentiment scores","2017",0.7992
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.9967
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",-0.9666
"news article sentiment scores","2017",0.8435
"news article sentiment scores","2017",-0.9952
"news article sentiment scores","2017",0.9999
"news article sentiment scores","2017",-0.9969
"news article sentiment scores","2017",0.9914
"news article sentiment scores","2017",0.9982
"news article sentiment scores","2017",0.9988
"news article sentiment scores","2017",0.9959
"news article sentiment scores","2017",-0.9895
"news article sentiment scores","2017",-0.9608
"news article sentiment scores","2017",-0.9916
"news article sentiment scores","2017",0.9997
"news article sentiment scores","2017",0.9998
"news article sentiment scores","2017",0.9925
"news article sentiment scores","2017",-0.9973
"news article sentiment scores","2017",0.0761
"news article sentiment scores","2017",0.9983
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9981
"news article sentiment scores","2017",0.9986
"news article sentiment scores","2017",0.9987
"news article sentiment scores","2017",0.9992
"news article sentiment scores","2017",0.8653
"news article sentiment scores","2017",0.997
"news article sentiment scores","2017",-0.9815
"news article sentiment scores","2017",-0.9252
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9955
"news article sentiment scores","2017",0.9974
"news article sentiment scores","2017",0.9993
"news article sentiment scores","2017",0.9968
"news article sentiment scores","2017",0.9889
"news article sentiment scores","2017",0.9995
"news article sentiment scores","2017",0.9994
"news article sentiment scores","2017",0.9984
"news article sentiment scores","2017",0.9657
"news article sentiment scores","2017",0.9877
"news article sentiment scores","2017",0.9987
"news article sentiment scores","2017",0.9902
"news article sentiment scores","2017",0.5204
"twitter sentiment scores","2017",0.7096
"twitter sentiment scores","2017",-0.5423
"twitter sentiment scores","2017",0.8176
"twitter sentiment scores","2017",-0.7485
"twitter sentiment scores","2017",-0.5106
"twitter sentiment scores","2017",0.5859
"twitter sentiment scores","2017",0.8481
"twitter sentiment scores","2017",-0.4019
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.6486
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.5574
"twitter sentiment scores","2017",0.9081
"twitter sentiment scores","2017",-0.6369
"twitter sentiment scores","2017",0.4215
"twitter sentiment scores","2017",0.4939
"twitter sentiment scores","2017",-0.899
"twitter sentiment scores","2017",0.765
"twitter sentiment scores","2017",-0.1531
"twitter sentiment scores","2017",0.936
"twitter sentiment scores","2017",-0.7783
"twitter sentiment scores","2017",0.5719
"twitter sentiment scores","2017",0.4939
"twitter sentiment scores","2017",-0.128
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.7579
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.2263
"twitter sentiment scores","2017",-0.7549
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.7845
"twitter sentiment scores","2017",-0.3818
"twitter sentiment scores","2017",-0.128
"twitter sentiment scores","2017",0.4019
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.3612
"twitter sentiment scores","2017",-0.1048
"twitter sentiment scores","2017",-0.4019
"twitter sentiment scores","2017",0.765
"twitter sentiment scores","2017",-0.0289
"twitter sentiment scores","2017",-0.3589
"twitter sentiment scores","2017",0.6369
"twitter sentiment scores","2017",-0.765
"twitter sentiment scores","2017",0.8988
"twitter sentiment scores","2017",0.4215
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.2006
"twitter sentiment scores","2017",0.1531
"twitter sentiment scores","2017",-0.5475
"twitter sentiment scores","2017",-0.4939
"twitter sentiment scores","2017",0.1531
"twitter sentiment scores","2017",0.4939
"twitter sentiment scores","2017",-0.4767
"twitter sentiment scores","2017",0.4188
"twitter sentiment scores","2017",-0.4404
"twitter sentiment scores","2017",-0.5267
"twitter sentiment scores","2017",-0.4404
"twitter sentiment scores","2017",0.1779
"twitter sentiment scores","2017",-0.2023
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.34
"twitter sentiment scores","2017",0.4019
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.4019
"twitter sentiment scores","2017",-0.34
"twitter sentiment scores","2017",0.5719
"twitter sentiment scores","2017",-0.8834
"twitter sentiment scores","2017",-0.3818
"twitter sentiment scores","2017",0.5994
"twitter sentiment scores","2017",0.4767
"twitter sentiment scores","2017",-0.4215
"twitter sentiment scores","2017",-0.1779
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.5223
"twitter sentiment scores","2017",0.5719
"twitter sentiment scores","2017",0.891
"twitter sentiment scores","2017",-0.9081
"twitter sentiment scores","2017",0.5267
"twitter sentiment scores","2017",0.6124
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.7351
"twitter sentiment scores","2017",-0.3612
"twitter sentiment scores","2017",-0.8271
"twitter sentiment scores","2017",-0.34
"twitter sentiment scores","2017",-0.34
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.2023
"twitter sentiment scores","2017",0.6249
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.5106
"twitter sentiment scores","2017",0.4588
"twitter sentiment scores","2017",-0.4717
"twitter sentiment scores","2017",-0.1779
"twitter sentiment scores","2017",-0.5106
"twitter sentiment scores","2017",0.5267
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.6059
