"score_source","year","score_value"
"news article sentiment scores","2018",0.2382
"news article sentiment scores","2018",-0.8687
"news article sentiment scores","2018",-0.9829
"news article sentiment scores","2018",0.8253
"news article sentiment scores","2018",0.9773
"news article sentiment scores","2018",-0.9906
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",-0.9641
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",1
"news article sentiment scores","2018",1
"news article sentiment scores","2018",1
"news article sentiment scores","2018",1
"news article sentiment scores","2018",-0.9915
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.7547
"news article sentiment scores","2018",0.9194
"news article sentiment scores","2018",-0.9883
"news article sentiment scores","2018",-0.9393
"news article sentiment scores","2018",0.9938
"news article sentiment scores","2018",-0.9939
"news article sentiment scores","2018",-0.9882
"news article sentiment scores","2018",0.25
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9931
"news article sentiment scores","2018",0.9858
"news article sentiment scores","2018",-0.9986
"news article sentiment scores","2018",-0.9857
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",-0.8884
"news article sentiment scores","2018",0.9938
"news article sentiment scores","2018",0.9932
"news article sentiment scores","2018",0.9626
"news article sentiment scores","2018",-0.9776
"news article sentiment scores","2018",0.4298
"news article sentiment scores","2018",0.9974
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9976
"news article sentiment scores","2018",-0.901
"news article sentiment scores","2018",-0.0258
"news article sentiment scores","2018",0.8992
"news article sentiment scores","2018",0.9945
"news article sentiment scores","2018",0.2319
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",-0.4276
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",-0.9275
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9904
"news article sentiment scores","2018",0.9708
"news article sentiment scores","2018",0.9982
"news article sentiment scores","2018",0.9935
"news article sentiment scores","2018",0.9958
"news article sentiment scores","2018",-0.968
"news article sentiment scores","2018",0.9532
"news article sentiment scores","2018",0.5062
"news article sentiment scores","2018",-0.2644
"news article sentiment scores","2018",0.9836
"news article sentiment scores","2018",0.9762
"news article sentiment scores","2018",0.9522
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.7814
"news article sentiment scores","2018",0.8673
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.9978
"news article sentiment scores","2018",0.982
"news article sentiment scores","2018",0.9481
"news article sentiment scores","2018",-0.9902
"news article sentiment scores","2018",-0.7966
"news article sentiment scores","2018",-0.8663
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",-0.9656
"news article sentiment scores","2018",0.9692
"news article sentiment scores","2018",0.9977
"news article sentiment scores","2018",0.9946
"news article sentiment scores","2018",0.9929
"news article sentiment scores","2018",0.9683
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.998
"news article sentiment scores","2018",0.9827
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9727
"news article sentiment scores","2018",0.9845
"news article sentiment scores","2018",0.9684
"news article sentiment scores","2018",0.9832
"news article sentiment scores","2018",-0.9139
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",-0.9893
"news article sentiment scores","2018",0.8824
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",-0.9337
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.9984
"news article sentiment scores","2018",0.6306
"news article sentiment scores","2018",-0.9527
"news article sentiment scores","2018",0.9961
"news article sentiment scores","2018",0.4678
"news article sentiment scores","2018",0.9785
"news article sentiment scores","2018",0.9498
"news article sentiment scores","2018",0.9976
"news article sentiment scores","2018",0.9938
"news article sentiment scores","2018",0.9909
"news article sentiment scores","2018",-0.9642
"news article sentiment scores","2018",-0.997
"news article sentiment scores","2018",0.9963
"news article sentiment scores","2018",0.9955
"news article sentiment scores","2018",0.9853
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9506
"news article sentiment scores","2018",0.9361
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",-0.932
"news article sentiment scores","2018",0.9976
"news article sentiment scores","2018",-0.9883
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",-0.9643
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",-0.9787
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",-0.8238
"news article sentiment scores","2018",0.9209
"news article sentiment scores","2018",0.9976
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9907
"news article sentiment scores","2018",0.9779
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",-0.6535
"news article sentiment scores","2018",0.7346
"news article sentiment scores","2018",0.9972
"news article sentiment scores","2018",0.9946
"news article sentiment scores","2018",0.9753
"news article sentiment scores","2018",1
"news article sentiment scores","2018",-0.9928
"news article sentiment scores","2018",-0.8107
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9345
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9977
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9959
"news article sentiment scores","2018",-0.9953
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9969
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",-0.9968
"news article sentiment scores","2018",-0.9735
"news article sentiment scores","2018",-0.6871
"news article sentiment scores","2018",0.9968
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9142
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.8755
"news article sentiment scores","2018",-0.9962
"news article sentiment scores","2018",-0.9187
"news article sentiment scores","2018",-0.9846
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.6225
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9962
"news article sentiment scores","2018",1
"news article sentiment scores","2018",1
"news article sentiment scores","2018",-0.91
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",0.9814
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9795
"news article sentiment scores","2018",0.9029
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.946
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",-0.8689
"news article sentiment scores","2018",0.9288
"news article sentiment scores","2018",0.9551
"news article sentiment scores","2018",0.9914
"news article sentiment scores","2018",0.9907
"news article sentiment scores","2018",0.9846
"news article sentiment scores","2018",0.9994
"news article sentiment scores","2018",0.9953
"news article sentiment scores","2018",-0.9894
"news article sentiment scores","2018",0.9823
"news article sentiment scores","2018",0.9682
"news article sentiment scores","2018",0.6808
"news article sentiment scores","2018",0.9958
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.9779
"news article sentiment scores","2018",0.9884
"news article sentiment scores","2018",-0.9303
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9978
"news article sentiment scores","2018",0.9973
"news article sentiment scores","2018",0.9988
"news article sentiment scores","2018",-0.9514
"news article sentiment scores","2018",-0.9963
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9266
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.8243
"news article sentiment scores","2018",0.9604
"news article sentiment scores","2018",0.9591
"news article sentiment scores","2018",0.9986
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.9856
"news article sentiment scores","2018",-0.9868
"news article sentiment scores","2018",0.9806
"news article sentiment scores","2018",0.9672
"news article sentiment scores","2018",-0.9893
"news article sentiment scores","2018",0.9961
"news article sentiment scores","2018",-0.7554
"news article sentiment scores","2018",0.9542
"news article sentiment scores","2018",0.9944
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",-0.6009
"news article sentiment scores","2018",0.9822
"news article sentiment scores","2018",0.8266
"news article sentiment scores","2018",-0.9936
"news article sentiment scores","2018",0.998
"news article sentiment scores","2018",0.9306
"news article sentiment scores","2018",0.9973
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",-0.9956
"news article sentiment scores","2018",0.9885
"news article sentiment scores","2018",-0.6759
"news article sentiment scores","2018",0.2646
"news article sentiment scores","2018",0.9887
"news article sentiment scores","2018",-0.9982
"news article sentiment scores","2018",0.9946
"news article sentiment scores","2018",0.823
"news article sentiment scores","2018",-0.9704
"twitter sentiment scores","2018",0.4404
"twitter sentiment scores","2018",-0.128
"twitter sentiment scores","2018",-0.8126
"twitter sentiment scores","2018",-0.0516
"twitter sentiment scores","2018",-0.7615
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",-0.5849
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.5859
"twitter sentiment scores","2018",-0.1779
"twitter sentiment scores","2018",0.7992
"twitter sentiment scores","2018",-0.8074
"twitter sentiment scores","2018",0.79
"twitter sentiment scores","2018",-0.8853
"twitter sentiment scores","2018",-0.8659
"twitter sentiment scores","2018",-0.8795
"twitter sentiment scores","2018",-0.0772
"twitter sentiment scores","2018",-0.8179
"twitter sentiment scores","2018",-0.9421
"twitter sentiment scores","2018",-0.9319
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",-0.6794
"twitter sentiment scores","2018",-0.9786
"twitter sentiment scores","2018",0.3304
"twitter sentiment scores","2018",0.2263
"twitter sentiment scores","2018",-0.8316
"twitter sentiment scores","2018",-0.9001
"twitter sentiment scores","2018",0.4927
"twitter sentiment scores","2018",-0.6486
"twitter sentiment scores","2018",-0.5187
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",0.3773
"twitter sentiment scores","2018",-0.5859
"twitter sentiment scores","2018",0.2263
"twitter sentiment scores","2018",0.6486
"twitter sentiment scores","2018",-0.9081
"twitter sentiment scores","2018",-0.7579
"twitter sentiment scores","2018",0.7096
"twitter sentiment scores","2018",0.4588
"twitter sentiment scores","2018",-0.836
"twitter sentiment scores","2018",0.6474
"twitter sentiment scores","2018",-0.6808
"twitter sentiment scores","2018",-0.8452
"twitter sentiment scores","2018",-0.9595
"twitter sentiment scores","2018",-0.9203
"twitter sentiment scores","2018",-0.8658
"twitter sentiment scores","2018",0.1531
"twitter sentiment scores","2018",-0.2278
"twitter sentiment scores","2018",-0.2081
"twitter sentiment scores","2018",0.0752
"twitter sentiment scores","2018",0.6124
"twitter sentiment scores","2018",-0.6249
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",-0.6908
"twitter sentiment scores","2018",-0.4215
"twitter sentiment scores","2018",-0.765
"twitter sentiment scores","2018",-0.9578
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",-0.8302
"twitter sentiment scores","2018",-0.5859
"twitter sentiment scores","2018",-0.0516
"twitter sentiment scores","2018",0.4767
"twitter sentiment scores","2018",-0.3217
"twitter sentiment scores","2018",0.895
"twitter sentiment scores","2018",0.8625
"twitter sentiment scores","2018",0.1496
"twitter sentiment scores","2018",0.5423
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",-0.9169
"twitter sentiment scores","2018",0.5859
"twitter sentiment scores","2018",-0.7369
"twitter sentiment scores","2018",0.8176
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.4939
"twitter sentiment scores","2018",-0.936
"twitter sentiment scores","2018",-0.7964
"twitter sentiment scores","2018",-0.9716
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",0.8501
"twitter sentiment scores","2018",-0.8055
"twitter sentiment scores","2018",-0.8267
"twitter sentiment scores","2018",-0.7096
"twitter sentiment scores","2018",-0.2023
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.743
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.9666
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",0.2617
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",-0.5267
"twitter sentiment scores","2018",-0.5889
"twitter sentiment scores","2018",0.8809
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",-0.0098
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",0.2732
"twitter sentiment scores","2018",0.4215
"twitter sentiment scores","2018",-0.6187
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",-0.4391
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",0.5106
"twitter sentiment scores","2018",0.3182
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",0.6908
"twitter sentiment scores","2018",-0.7351
"twitter sentiment scores","2018",-0.1779
"twitter sentiment scores","2018",0.8622
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",-0.6808
"twitter sentiment scores","2018",-0.9001
"twitter sentiment scores","2018",0.7063
"twitter sentiment scores","2018",0.1901
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.6101
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",0.5267
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.9117
"twitter sentiment scores","2018",0.2732
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",-0.5445
"twitter sentiment scores","2018",0.1813
"twitter sentiment scores","2018",-0.2023
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",-0.8934
"twitter sentiment scores","2018",0.9186
"twitter sentiment scores","2018",0.7884
"twitter sentiment scores","2018",0.4588
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.7506
"twitter sentiment scores","2018",-0.9493
"twitter sentiment scores","2018",-0.1531
"twitter sentiment scores","2018",0.1779
"twitter sentiment scores","2018",0.5434
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",-0.6136
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",-0.7947
"twitter sentiment scores","2018",-0.8927
"twitter sentiment scores","2018",-0.6575
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",0.6705
"twitter sentiment scores","2018",-0.8271
"twitter sentiment scores","2018",-0.2601
"twitter sentiment scores","2018",-0.128
"twitter sentiment scores","2018",-0.9628
"twitter sentiment scores","2018",-0.8658
"twitter sentiment scores","2018",0.7506
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",0.6925
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",0.6866
"twitter sentiment scores","2018",-0.9186
"twitter sentiment scores","2018",0.4983
"twitter sentiment scores","2018",-0.9016
"twitter sentiment scores","2018",0.6565
"twitter sentiment scores","2018",-0.7557
"twitter sentiment scores","2018",-0.6908
"twitter sentiment scores","2018",-0.6335
"twitter sentiment scores","2018",0.7269
"twitter sentiment scores","2018",-0.8881
"twitter sentiment scores","2018",0.7579
"twitter sentiment scores","2018",0.3919
"twitter sentiment scores","2018",0.5106
"twitter sentiment scores","2018",0.7096
"twitter sentiment scores","2018",0.802
"twitter sentiment scores","2018",0.7798
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",0.3182
"twitter sentiment scores","2018",-0.8271
"twitter sentiment scores","2018",-0.6908
"twitter sentiment scores","2018",-0.7208
"twitter sentiment scores","2018",-0.9131
"twitter sentiment scores","2018",-0.6597
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",0.3818
"twitter sentiment scores","2018",-0.9246
"twitter sentiment scores","2018",0.8555
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0.1779
"twitter sentiment scores","2018",0.5434
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",-0.5267
"twitter sentiment scores","2018",0.9186
"twitter sentiment scores","2018",-0.2523
"twitter sentiment scores","2018",-0.7527
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",-0.8355
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.2732
"twitter sentiment scores","2018",0.25
"twitter sentiment scores","2018",-0.7611
"twitter sentiment scores","2018",0.6124
"twitter sentiment scores","2018",-0.6249
"twitter sentiment scores","2018",0.2801
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",-0.7506
"twitter sentiment scores","2018",0.8727
"twitter sentiment scores","2018",-0.9517
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",-0.7765
"twitter sentiment scores","2018",-0.8197
"twitter sentiment scores","2018",0.6124
"twitter sentiment scores","2018",0.287
"twitter sentiment scores","2018",-0.9569
"twitter sentiment scores","2018",-0.34
"twitter sentiment scores","2018",-0.7003
"twitter sentiment scores","2018",-0.765
"twitter sentiment scores","2018",0.0754
"twitter sentiment scores","2018",-0.7121
"twitter sentiment scores","2018",0.2006
"twitter sentiment scores","2018",-0.0258
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0.8771
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.3309
"twitter sentiment scores","2018",-0.2617
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",-0.8172
"twitter sentiment scores","2018",-0.6369
"twitter sentiment scores","2018",-0.5423
"twitter sentiment scores","2018",0.5788
"twitter sentiment scores","2018",-0.0573
"twitter sentiment scores","2018",-0.9136
"twitter sentiment scores","2018",-0.6942
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",-0.6249
"twitter sentiment scores","2018",-0.5423
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",0.7269
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",0.296
"twitter sentiment scores","2018",0.2323
"twitter sentiment scores","2018",-0.7964
"twitter sentiment scores","2018",-0.847
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",-0.4106
"twitter sentiment scores","2018",-0.9081
"twitter sentiment scores","2018",-0.7003
"twitter sentiment scores","2018",0.8439
"twitter sentiment scores","2018",0.9022
"twitter sentiment scores","2018",-0.8767
"twitter sentiment scores","2018",0.0516
"twitter sentiment scores","2018",0.6031
"twitter sentiment scores","2018",0.9169
"twitter sentiment scores","2018",-0.765
"twitter sentiment scores","2018",0.2732
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",-0.0931
"twitter sentiment scores","2018",-0.4939
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.6908
"twitter sentiment scores","2018",-0.6908
"twitter sentiment scores","2018",-0.9042
"twitter sentiment scores","2018",-0.8176
"twitter sentiment scores","2018",-0.5859
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",-0.6597
"twitter sentiment scores","2018",-0.6124
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",-0.5267
"twitter sentiment scores","2018",0.6249
"twitter sentiment scores","2018",0.7564
"twitter sentiment scores","2018",0.9062
"twitter sentiment scores","2018",0.9313
"twitter sentiment scores","2018",0.0387
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",-0.5635
"twitter sentiment scores","2018",-0.9332
"twitter sentiment scores","2018",-0.8979
"twitter sentiment scores","2018",-0.7096
"twitter sentiment scores","2018",-0.6187
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.9371
"twitter sentiment scores","2018",-0.4617
"twitter sentiment scores","2018",0.5267
"twitter sentiment scores","2018",0.8957
"twitter sentiment scores","2018",0.4956
"twitter sentiment scores","2018",-0.886
"twitter sentiment scores","2018",0.7397
"twitter sentiment scores","2018",0.6605
"twitter sentiment scores","2018",0.8944
"twitter sentiment scores","2018",-0.3076
"twitter sentiment scores","2018",-0.854
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.3968
"twitter sentiment scores","2018",0.3818
"twitter sentiment scores","2018",-0.7248
"twitter sentiment scores","2018",-0.8625
"twitter sentiment scores","2018",-0.7964
"twitter sentiment scores","2018",0.4215
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",0.7537
"twitter sentiment scores","2018",-0.9426
"twitter sentiment scores","2018",0.0366
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",-0.6486
"twitter sentiment scores","2018",0.2144
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",0.6808
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0.5859
"twitter sentiment scores","2018",-0.9046
"twitter sentiment scores","2018",-0.8126
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",0.2023
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.1461
"twitter sentiment scores","2018",-0.8625
"twitter sentiment scores","2018",-0.8293
"twitter sentiment scores","2018",0.8402
"twitter sentiment scores","2018",-0.128
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",0.802
"twitter sentiment scores","2018",0.2869
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.2523
"twitter sentiment scores","2018",0.7964
"twitter sentiment scores","2018",0.4939
"twitter sentiment scores","2018",-0.6908
"twitter sentiment scores","2018",0.1901
"twitter sentiment scores","2018",0.4981
"twitter sentiment scores","2018",-0.9186
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.8779
"twitter sentiment scores","2018",-0.8779
"twitter sentiment scores","2018",-0.0258
"twitter sentiment scores","2018",0.5719
"twitter sentiment scores","2018",-0.875
"twitter sentiment scores","2018",-0.296
"twitter sentiment scores","2018",-0.121
"twitter sentiment scores","2018",-0.9287
"twitter sentiment scores","2018",-0.7184
"twitter sentiment scores","2018",-0.5994
"twitter sentiment scores","2018",-0.7906
"twitter sentiment scores","2018",0.8977
"twitter sentiment scores","2018",-0.5423
"twitter sentiment scores","2018",0.7651
"twitter sentiment scores","2018",0.4588
"twitter sentiment scores","2018",-0.6369
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",-0.8087
"twitter sentiment scores","2018",0.9022
"twitter sentiment scores","2018",0.122
"twitter sentiment scores","2018",0.4215
"twitter sentiment scores","2018",0.2023
"twitter sentiment scores","2018",0.4692
"twitter sentiment scores","2018",-0.8861
"twitter sentiment scores","2018",0.875
"twitter sentiment scores","2018",-0.7964
"twitter sentiment scores","2018",-0.9636
"twitter sentiment scores","2018",-0.6964
"twitter sentiment scores","2018",0.0516
"twitter sentiment scores","2018",-0.5178
"twitter sentiment scores","2018",-0.8588
"twitter sentiment scores","2018",0.4939
"twitter sentiment scores","2018",0.8481
"twitter sentiment scores","2018",-0.8957
"twitter sentiment scores","2018",-0.0258
"twitter sentiment scores","2018",0.6124
"twitter sentiment scores","2018",-0.3612
"twitter sentiment scores","2018",-0.9336
"twitter sentiment scores","2018",0.1531
"twitter sentiment scores","2018",-0.2091
"twitter sentiment scores","2018",0.7269
"twitter sentiment scores","2018",0.34
"twitter sentiment scores","2018",-0.4939
"twitter sentiment scores","2018",-0.7845
"twitter sentiment scores","2018",-0.6361
"twitter sentiment scores","2018",-0.4939
"twitter sentiment scores","2018",-0.5994
"twitter sentiment scores","2018",0.3182
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.7579
"twitter sentiment scores","2018",-0.8316
"twitter sentiment scores","2018",-0.8658
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",0.2716
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0.8225
"twitter sentiment scores","2018",-0.941
"twitter sentiment scores","2018",0.7783
"twitter sentiment scores","2018",-0.1311
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",-0.8176
"twitter sentiment scores","2018",-0.765
"twitter sentiment scores","2018",-0.891
"twitter sentiment scores","2018",0.3391
"twitter sentiment scores","2018",-0.8481
"twitter sentiment scores","2018",0.4939
"twitter sentiment scores","2018",0.7043
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.9628
"twitter sentiment scores","2018",0.9638
"twitter sentiment scores","2018",-0.194
"twitter sentiment scores","2018",0.7951
"twitter sentiment scores","2018",-0.5801
"twitter sentiment scores","2018",-0.8519
"twitter sentiment scores","2018",-0.5719
"twitter sentiment scores","2018",-0.0772
"twitter sentiment scores","2018",0.2702
"twitter sentiment scores","2018",0.4677
"twitter sentiment scores","2018",-0.9565
"twitter sentiment scores","2018",-0.4215
"twitter sentiment scores","2018",0.2263
"twitter sentiment scores","2018",-0.5927
"twitter sentiment scores","2018",-0.4588
"twitter sentiment scores","2018",-0.25
"twitter sentiment scores","2018",0.5719
"twitter sentiment scores","2018",0.6546
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.8591
"twitter sentiment scores","2018",-0.9485
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",-0.88
"twitter sentiment scores","2018",0.7463
"twitter sentiment scores","2018",0.6478
"twitter sentiment scores","2018",0.3451
"twitter sentiment scores","2018",0.25
"twitter sentiment scores","2018",0.9349
"twitter sentiment scores","2018",0.8097
"twitter sentiment scores","2018",-0.4106
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.2944
"twitter sentiment scores","2018",0.4449
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",-0.4374
"twitter sentiment scores","2018",-0.5809
"twitter sentiment scores","2018",-0.9325
"twitter sentiment scores","2018",-0.9246
"twitter sentiment scores","2018",0.5267
"twitter sentiment scores","2018",0.8834
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",-0.875
"twitter sentiment scores","2018",-0.6194
"twitter sentiment scores","2018",-0.6808
"twitter sentiment scores","2018",-0.9311
"twitter sentiment scores","2018",0.5423
"twitter sentiment scores","2018",-0.9217
"twitter sentiment scores","2018",-0.9246
"twitter sentiment scores","2018",-0.7195
"twitter sentiment scores","2018",-0.8074
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.296
"twitter sentiment scores","2018",0.8176
"twitter sentiment scores","2018",0.3903
"twitter sentiment scores","2018",-0.0258
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.9062
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",-0.9153
"twitter sentiment scores","2018",-0.6569
"twitter sentiment scores","2018",0.4939
"twitter sentiment scores","2018",0.4592
"twitter sentiment scores","2018",-0.34
"twitter sentiment scores","2018",0.34
"twitter sentiment scores","2018",0.4588
"twitter sentiment scores","2018",-0.6124
"twitter sentiment scores","2018",-0.6808
"twitter sentiment scores","2018",-0.5106
"twitter sentiment scores","2018",-0.872
"twitter sentiment scores","2018",-0.9314
