"score_source","year","score_value"
"twitter sentiment scores","2017",0.5574
"twitter sentiment scores","2017",0.4659
"twitter sentiment scores","2017",-0.296
"twitter sentiment scores","2017",-0.743
"twitter sentiment scores","2017",-0.2263
"twitter sentiment scores","2017",-0.8979
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.872
"twitter sentiment scores","2017",-0.2298
"twitter sentiment scores","2017",-0.2382
"twitter sentiment scores","2017",0.5267
"twitter sentiment scores","2017",-0.6124
"twitter sentiment scores","2017",-0.3612
"twitter sentiment scores","2017",0.3612
"twitter sentiment scores","2017",0.7736
"twitter sentiment scores","2017",-0.3968
"twitter sentiment scores","2017",0.7003
"twitter sentiment scores","2017",-0.1027
"twitter sentiment scores","2017",-0.296
"twitter sentiment scores","2017",0.3089
"twitter sentiment scores","2017",0.296
"twitter sentiment scores","2017",0.5574
"twitter sentiment scores","2017",0.7906
"twitter sentiment scores","2017",0.7184
"twitter sentiment scores","2017",-0.3182
"twitter sentiment scores","2017",-0.296
"twitter sentiment scores","2017",0.296
"twitter sentiment scores","2017",-0.7845
"twitter sentiment scores","2017",-0.7964
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.4939
"twitter sentiment scores","2017",0.4627
"twitter sentiment scores","2017",0.3045
"twitter sentiment scores","2017",0.4588
"twitter sentiment scores","2017",-0.4588
"twitter sentiment scores","2017",0.765
"twitter sentiment scores","2017",0.9672
"twitter sentiment scores","2017",0.1173
"twitter sentiment scores","2017",0.6486
"twitter sentiment scores","2017",-0.5719
"twitter sentiment scores","2017",-0.7732
"twitter sentiment scores","2017",-0.7003
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",-0.4404
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.6486
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.7717
"twitter sentiment scores","2017",0.7951
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.2382
"twitter sentiment scores","2017",0.3612
"twitter sentiment scores","2017",0.5948
"twitter sentiment scores","2017",0.4703
"twitter sentiment scores","2017",-0.7184
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.0516
"twitter sentiment scores","2017",0.4939
"twitter sentiment scores","2017",0.2732
"twitter sentiment scores","2017",-0.4767
"twitter sentiment scores","2017",-0.1511
"twitter sentiment scores","2017",0.1136
"twitter sentiment scores","2017",-0.8519
"twitter sentiment scores","2017",0.0613
"twitter sentiment scores","2017",-0.4545
"twitter sentiment scores","2017",-0.7184
"twitter sentiment scores","2017",-0.951
"twitter sentiment scores","2017",-0.2372
"twitter sentiment scores","2017",-0.0263
"twitter sentiment scores","2017",0.4939
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",-0.6486
"twitter sentiment scores","2017",-0.6929
"twitter sentiment scores","2017",-0.7269
"twitter sentiment scores","2017",-0.7269
"twitter sentiment scores","2017",0.8126
"twitter sentiment scores","2017",-0.8901
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",-0.8807
"twitter sentiment scores","2017",-0.5574
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",0.5978
"twitter sentiment scores","2017",-0.765
"twitter sentiment scores","2017",-0.7845
"twitter sentiment scores","2017",0.5719
"twitter sentiment scores","2017",0.4019
"twitter sentiment scores","2017",0
"twitter sentiment scores","2017",0.0516
"twitter sentiment scores","2017",0.8655
"news article sentiment scores","2018",-0.9945
"news article sentiment scores","2018",0.9983
"news article sentiment scores","2018",-0.9931
"news article sentiment scores","2018",0.9854
"news article sentiment scores","2018",0.9736
"news article sentiment scores","2018",0.926
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.9901
"news article sentiment scores","2018",0.9962
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.9963
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",0.9726
"news article sentiment scores","2018",0.9957
"news article sentiment scores","2018",-0.9981
"news article sentiment scores","2018",-0.9822
"news article sentiment scores","2018",0.9903
"news article sentiment scores","2018",0.9961
"news article sentiment scores","2018",-0.974
"news article sentiment scores","2018",-0.928
"news article sentiment scores","2018",6e-04
"news article sentiment scores","2018",0.8009
"news article sentiment scores","2018",0.9777
"news article sentiment scores","2018",-0.9993
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.1888
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",0.9932
"news article sentiment scores","2018",0.9098
"news article sentiment scores","2018",0.4197
"news article sentiment scores","2018",0.9966
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",-0.9232
"news article sentiment scores","2018",-0.7779
"news article sentiment scores","2018",0.9948
"news article sentiment scores","2018",0.9231
"news article sentiment scores","2018",0.729
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.4889
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",-0.5447
"news article sentiment scores","2018",-0.995
"news article sentiment scores","2018",-0.9873
"news article sentiment scores","2018",-0.9986
"news article sentiment scores","2018",0.9896
"news article sentiment scores","2018",0.875
"news article sentiment scores","2018",0.9764
"news article sentiment scores","2018",0.9964
"news article sentiment scores","2018",0.9868
"news article sentiment scores","2018",0.9957
"news article sentiment scores","2018",0.901
"news article sentiment scores","2018",0.9935
"news article sentiment scores","2018",0.8444
"news article sentiment scores","2018",0.9972
"news article sentiment scores","2018",0.9968
"news article sentiment scores","2018",0.9972
"news article sentiment scores","2018",0.99
"news article sentiment scores","2018",0.9983
"news article sentiment scores","2018",0.9645
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9959
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9412
"news article sentiment scores","2018",0.982
"news article sentiment scores","2018",0.9971
"news article sentiment scores","2018",-0.998
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9945
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",0.9966
"news article sentiment scores","2018",0.9721
"news article sentiment scores","2018",0.9794
"news article sentiment scores","2018",-0.9523
"news article sentiment scores","2018",0.998
"news article sentiment scores","2018",0.9741
"news article sentiment scores","2018",0.9379
"news article sentiment scores","2018",0.9806
"news article sentiment scores","2018",0.9957
"news article sentiment scores","2018",0.9951
"news article sentiment scores","2018",0.9837
"news article sentiment scores","2018",0.9693
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",-0.9211
"news article sentiment scores","2018",0.9951
"news article sentiment scores","2018",0.9994
"news article sentiment scores","2018",0.9911
"news article sentiment scores","2018",0.9791
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",0.9988
"news article sentiment scores","2018",0.5751
"news article sentiment scores","2018",0.9003
"news article sentiment scores","2018",0.9968
"news article sentiment scores","2018",0.9953
"news article sentiment scores","2018",0.7768
"news article sentiment scores","2018",0.9455
"news article sentiment scores","2018",0.9737
"news article sentiment scores","2018",0.9933
"news article sentiment scores","2018",0.9962
"news article sentiment scores","2018",0.9963
"news article sentiment scores","2018",-0.2495
"news article sentiment scores","2018",-0.5216
"news article sentiment scores","2018",0.9476
"news article sentiment scores","2018",0.9706
"news article sentiment scores","2018",0.8931
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.9951
"news article sentiment scores","2018",0.9385
"news article sentiment scores","2018",0.998
"news article sentiment scores","2018",-0.9893
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",-0.9996
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",0.9983
"news article sentiment scores","2018",0.9757
"news article sentiment scores","2018",0.9175
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.9756
"news article sentiment scores","2018",0.8725
"news article sentiment scores","2018",0.9969
"news article sentiment scores","2018",-0.9713
"news article sentiment scores","2018",0.6097
"news article sentiment scores","2018",-0.2388
"news article sentiment scores","2018",0.9949
"news article sentiment scores","2018",-0.9866
"news article sentiment scores","2018",-0.9994
"news article sentiment scores","2018",0.9862
"news article sentiment scores","2018",-0.9919
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.95
"news article sentiment scores","2018",-0.115
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",0.9952
"news article sentiment scores","2018",0.93
"news article sentiment scores","2018",0.9541
"news article sentiment scores","2018",0.9832
"news article sentiment scores","2018",0.9967
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",0.9975
"news article sentiment scores","2018",0.9881
"news article sentiment scores","2018",-0.19
"news article sentiment scores","2018",0.9985
"news article sentiment scores","2018",-0.9936
"news article sentiment scores","2018",0.9946
"news article sentiment scores","2018",0.9811
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9969
"news article sentiment scores","2018",0.9907
"news article sentiment scores","2018",-0.9882
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.1463
"news article sentiment scores","2018",0.9985
"news article sentiment scores","2018",0.9944
"news article sentiment scores","2018",0.9941
"news article sentiment scores","2018",0.9921
"news article sentiment scores","2018",0.9953
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",-0.6862
"news article sentiment scores","2018",0.9989
"news article sentiment scores","2018",-0.9247
"news article sentiment scores","2018",0.9877
"news article sentiment scores","2018",0.9874
"news article sentiment scores","2018",0.9941
"news article sentiment scores","2018",0.9931
"news article sentiment scores","2018",0.9946
"news article sentiment scores","2018",0.9959
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",0.935
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",-0.1251
"news article sentiment scores","2018",0.9957
"news article sentiment scores","2018",-0.9987
"news article sentiment scores","2018",0.9955
"news article sentiment scores","2018",0.9959
"news article sentiment scores","2018",-0.8481
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",0.8274
"news article sentiment scores","2018",0.0772
"news article sentiment scores","2018",-0.9924
"news article sentiment scores","2018",0.9983
"news article sentiment scores","2018",0.9483
"news article sentiment scores","2018",0.0204
"news article sentiment scores","2018",-0.9913
"news article sentiment scores","2018",-0.8318
"news article sentiment scores","2018",-0.3781
"news article sentiment scores","2018",0.9963
"news article sentiment scores","2018",-0.9968
"news article sentiment scores","2018",0.9828
"news article sentiment scores","2018",0.9006
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.4257
"news article sentiment scores","2018",-0.8663
"news article sentiment scores","2018",0.9929
"news article sentiment scores","2018",-0.9972
"news article sentiment scores","2018",-0.2506
"news article sentiment scores","2018",0.9931
"news article sentiment scores","2018",-0.9168
"news article sentiment scores","2018",0.9969
"news article sentiment scores","2018",-0.9999
"news article sentiment scores","2018",-0.9901
"news article sentiment scores","2018",-0.9996
"news article sentiment scores","2018",0.9932
"news article sentiment scores","2018",0.5736
"news article sentiment scores","2018",0.9994
"news article sentiment scores","2018",0.9861
"news article sentiment scores","2018",0.986
"news article sentiment scores","2018",0.2718
"news article sentiment scores","2018",-0.7246
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.9984
"news article sentiment scores","2018",0.9959
"news article sentiment scores","2018",0.9928
"news article sentiment scores","2018",0.4322
"news article sentiment scores","2018",0.9255
"news article sentiment scores","2018",-0.9005
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.4255
"news article sentiment scores","2018",0.9664
"news article sentiment scores","2018",0.9956
"news article sentiment scores","2018",0.9947
"news article sentiment scores","2018",0.9994
"news article sentiment scores","2018",0.9958
"news article sentiment scores","2018",-0.9482
"news article sentiment scores","2018",0.9798
"news article sentiment scores","2018",0.9977
"news article sentiment scores","2018",0.6663
"news article sentiment scores","2018",0.9965
"news article sentiment scores","2018",0.8954
"news article sentiment scores","2018",-0.4608
"news article sentiment scores","2018",0.9366
"news article sentiment scores","2018",-0.9801
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.9009
"news article sentiment scores","2018",0.994
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",0.9826
"news article sentiment scores","2018",0.8658
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.944
"news article sentiment scores","2018",0.8887
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",-0.926
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9984
"news article sentiment scores","2018",-0.9911
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.5719
"news article sentiment scores","2018",0.9926
"news article sentiment scores","2018",0.8189
"news article sentiment scores","2018",-0.9838
"news article sentiment scores","2018",0.9962
"news article sentiment scores","2018",1
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9997
"news article sentiment scores","2018",0.91
"news article sentiment scores","2018",1
"news article sentiment scores","2018",-0.9998
"news article sentiment scores","2018",0.9944
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9272
"news article sentiment scores","2018",-0.9868
"news article sentiment scores","2018",0.9967
"news article sentiment scores","2018",0.9169
"news article sentiment scores","2018",-0.9118
"news article sentiment scores","2018",-0.9993
"news article sentiment scores","2018",0.9968
"news article sentiment scores","2018",-0.879
"news article sentiment scores","2018",-0.0644
"news article sentiment scores","2018",0.9973
"news article sentiment scores","2018",-0.8555
"news article sentiment scores","2018",-0.9684
"news article sentiment scores","2018",0.8574
"news article sentiment scores","2018",-0.9755
"news article sentiment scores","2018",-0.4854
"news article sentiment scores","2018",-0.9839
"news article sentiment scores","2018",-0.969
"news article sentiment scores","2018",0.6757
"news article sentiment scores","2018",-0.8986
"news article sentiment scores","2018",-0.9733
"news article sentiment scores","2018",0.9892
"news article sentiment scores","2018",0.8159
"news article sentiment scores","2018",0.982
"news article sentiment scores","2018",-0.0209
"news article sentiment scores","2018",0.9985
"news article sentiment scores","2018",0.9885
"news article sentiment scores","2018",0.9779
"news article sentiment scores","2018",0.9971
"news article sentiment scores","2018",0.9965
"news article sentiment scores","2018",-0.996
"news article sentiment scores","2018",0.9986
"news article sentiment scores","2018",0.9952
"news article sentiment scores","2018",0.9967
"news article sentiment scores","2018",0.9995
"news article sentiment scores","2018",0.9916
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9986
"news article sentiment scores","2018",0.9928
"news article sentiment scores","2018",0.9979
"news article sentiment scores","2018",0.9738
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9636
"news article sentiment scores","2018",0.9992
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9998
"news article sentiment scores","2018",0.997
"news article sentiment scores","2018",0.997
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",0.9958
"news article sentiment scores","2018",0.9975
"news article sentiment scores","2018",0.9988
"news article sentiment scores","2018",0.9972
"news article sentiment scores","2018",0.9941
"news article sentiment scores","2018",-0.966
"news article sentiment scores","2018",0.8583
"news article sentiment scores","2018",-0.9559
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",0.9948
"news article sentiment scores","2018",-0.9788
"news article sentiment scores","2018",0.9875
"news article sentiment scores","2018",0.9977
"news article sentiment scores","2018",0.9671
"news article sentiment scores","2018",0.6369
"news article sentiment scores","2018",0.9986
"news article sentiment scores","2018",0.9994
"news article sentiment scores","2018",0.9993
"news article sentiment scores","2018",0.9958
"news article sentiment scores","2018",0.9973
"news article sentiment scores","2018",0.999
"news article sentiment scores","2018",0.9985
"news article sentiment scores","2018",-0.1125
"news article sentiment scores","2018",0.9759
"news article sentiment scores","2018",0.996
"news article sentiment scores","2018",0.9828
"news article sentiment scores","2018",0.9973
"news article sentiment scores","2018",0.9981
"news article sentiment scores","2018",0.997
"news article sentiment scores","2018",0.9839
"news article sentiment scores","2018",-0.9919
"news article sentiment scores","2018",-0.9895
"news article sentiment scores","2018",-0.7447
"news article sentiment scores","2018",0.9987
"news article sentiment scores","2018",-0.8221
"news article sentiment scores","2018",0.9107
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",0.9983
"news article sentiment scores","2018",0.9999
"news article sentiment scores","2018",0.9953
"news article sentiment scores","2018",0.9962
"news article sentiment scores","2018",0.9393
"news article sentiment scores","2018",0.9991
"news article sentiment scores","2018",-0.9997
"news article sentiment scores","2018",0.8555
"news article sentiment scores","2018",0.9996
"news article sentiment scores","2018",-0.9593
"news article sentiment scores","2018",0.9875
"news article sentiment scores","2018",0.9835
"news article sentiment scores","2018",0.9587
"news article sentiment scores","2018",-0.9775
"twitter sentiment scores","2018",0.5688
"twitter sentiment scores","2018",-0.5423
"twitter sentiment scores","2018",0.6697
"twitter sentiment scores","2018",-0.9545
"twitter sentiment scores","2018",-0.0772
"twitter sentiment scores","2018",-0.8481
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",0.4215
"twitter sentiment scores","2018",-0.8803
"twitter sentiment scores","2018",-0.9517
"twitter sentiment scores","2018",0.8074
"twitter sentiment scores","2018",0.0323
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",-0.5597
"twitter sentiment scores","2018",-0.6486
"twitter sentiment scores","2018",-0.5719
"twitter sentiment scores","2018",0.6474
"twitter sentiment scores","2018",-0.9366
"twitter sentiment scores","2018",-0.8658
"twitter sentiment scores","2018",0.9423
"twitter sentiment scores","2018",-0.0588
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",-0.8225
"twitter sentiment scores","2018",-0.7351
"twitter sentiment scores","2018",0.8307
"twitter sentiment scores","2018",-0.7351
"twitter sentiment scores","2018",0.5574
"twitter sentiment scores","2018",0.1779
"twitter sentiment scores","2018",0.802
"twitter sentiment scores","2018",0.9413
"twitter sentiment scores","2018",-0.2789
"twitter sentiment scores","2018",-0.6815
"twitter sentiment scores","2018",-0.765
"twitter sentiment scores","2018",-0.6124
"twitter sentiment scores","2018",-0.1227
"twitter sentiment scores","2018",-0.4404
"twitter sentiment scores","2018",-0.34
"twitter sentiment scores","2018",-0.4215
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",-0.4404
"twitter sentiment scores","2018",-0.9524
"twitter sentiment scores","2018",0.8176
"twitter sentiment scores","2018",-0.4767
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",-0.8271
"twitter sentiment scores","2018",-0.9716
"twitter sentiment scores","2018",-0.4784
"twitter sentiment scores","2018",0.8501
"twitter sentiment scores","2018",-0.0772
"twitter sentiment scores","2018",0.7184
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.8599
"twitter sentiment scores","2018",0.405
"twitter sentiment scores","2018",-0.5267
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",-0.8689
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.4588
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",0.1779
"twitter sentiment scores","2018",0.5574
"twitter sentiment scores","2018",0.8074
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",-0.9001
"twitter sentiment scores","2018",0.8625
"twitter sentiment scores","2018",0.743
"twitter sentiment scores","2018",-0.8592
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",-0.2382
"twitter sentiment scores","2018",-0.7906
"twitter sentiment scores","2018",0.839
"twitter sentiment scores","2018",-0.5283
"twitter sentiment scores","2018",0.7623
"twitter sentiment scores","2018",-0.7351
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.9571
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",-0.1406
"twitter sentiment scores","2018",-0.4374
"twitter sentiment scores","2018",-0.9117
"twitter sentiment scores","2018",0.6369
"twitter sentiment scores","2018",0.2617
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",-0.7579
"twitter sentiment scores","2018",0.3348
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",-0.2023
"twitter sentiment scores","2018",-0.2732
"twitter sentiment scores","2018",-0.8934
"twitter sentiment scores","2018",-0.4215
"twitter sentiment scores","2018",0.2023
"twitter sentiment scores","2018",0.0516
"twitter sentiment scores","2018",0.7845
"twitter sentiment scores","2018",0.936
"twitter sentiment scores","2018",-0.1822
"twitter sentiment scores","2018",0.6652
"twitter sentiment scores","2018",0.5423
"twitter sentiment scores","2018",-0.2601
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",-0.8658
"twitter sentiment scores","2018",0.25
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.4215
"twitter sentiment scores","2018",-0.3612
"twitter sentiment scores","2018",0.0516
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",0.8176
"twitter sentiment scores","2018",0.8392
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.6565
"twitter sentiment scores","2018",-0.9481
"twitter sentiment scores","2018",0.4537
"twitter sentiment scores","2018",0.9469
"twitter sentiment scores","2018",-0.8521
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",-0.1083
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",-0.6265
"twitter sentiment scores","2018",0.8917
"twitter sentiment scores","2018",0.5574
"twitter sentiment scores","2018",-0.743
"twitter sentiment scores","2018",0.3182
"twitter sentiment scores","2018",0.923
"twitter sentiment scores","2018",0.836
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.296
"twitter sentiment scores","2018",0.296
"twitter sentiment scores","2018",0.4767
"twitter sentiment scores","2018",-0.7269
"twitter sentiment scores","2018",0.3818
"twitter sentiment scores","2018",-0.7796
"twitter sentiment scores","2018",0.5859
"twitter sentiment scores","2018",-0.6486
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",0.9531
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.4019
"twitter sentiment scores","2018",0.7214
"twitter sentiment scores","2018",-0.7717
"twitter sentiment scores","2018",0.6908
"twitter sentiment scores","2018",-0.9358
"twitter sentiment scores","2018",-0.7717
"twitter sentiment scores","2018",0.128
"twitter sentiment scores","2018",-0.8442
"twitter sentiment scores","2018",-0.3875
"twitter sentiment scores","2018",-0.4404
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.4767
"twitter sentiment scores","2018",0.6182
"twitter sentiment scores","2018",-0.6249
"twitter sentiment scores","2018",0.7358
"twitter sentiment scores","2018",0.8126
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",-0.1531
"twitter sentiment scores","2018",-0.5423
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",0.0088
"twitter sentiment scores","2018",-0.2023
"twitter sentiment scores","2018",0.8225
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",0.7906
"twitter sentiment scores","2018",0.1901
"twitter sentiment scores","2018",-0.3804
"twitter sentiment scores","2018",0.3182
"twitter sentiment scores","2018",0.6788
"twitter sentiment scores","2018",0.9316
"twitter sentiment scores","2018",-0.7717
"twitter sentiment scores","2018",0.34
"twitter sentiment scores","2018",-0.6059
"twitter sentiment scores","2018",0.872
"twitter sentiment scores","2018",0.3818
"twitter sentiment scores","2018",-0.9114
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.2828
"twitter sentiment scores","2018",0.5574
"twitter sentiment scores","2018",-0.91
"twitter sentiment scores","2018",0.3612
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.4588
"twitter sentiment scores","2018",-0.2263
"twitter sentiment scores","2018",-0.8934
"twitter sentiment scores","2018",-0.5076
"twitter sentiment scores","2018",-0.5719
"twitter sentiment scores","2018",-0.6652
"twitter sentiment scores","2018",-0.6597
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",-0.5429
"twitter sentiment scores","2018",-0.2732
"twitter sentiment scores","2018",0.7884
"twitter sentiment scores","2018",0.7717
"twitter sentiment scores","2018",-0.5635
"twitter sentiment scores","2018",-0.0503
"twitter sentiment scores","2018",0.6597
"twitter sentiment scores","2018",-0.5909
"twitter sentiment scores","2018",0.0772
"twitter sentiment scores","2018",-0.0152
"twitter sentiment scores","2018",-0.7845
"twitter sentiment scores","2018",-0.3178
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",-0.7009
"twitter sentiment scores","2018",0.7096
"twitter sentiment scores","2018",0.8316
"twitter sentiment scores","2018",0.8944
"twitter sentiment scores","2018",-0.854
"twitter sentiment scores","2018",-0.8126
"twitter sentiment scores","2018",-0.9565
"twitter sentiment scores","2018",-0.5994
"twitter sentiment scores","2018",0.3818
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.1513
"twitter sentiment scores","2018",-0.0222
"twitter sentiment scores","2018",-0.9552
"twitter sentiment scores","2018",0.7351
"twitter sentiment scores","2018",0.5267
"twitter sentiment scores","2018",-0.3506
"twitter sentiment scores","2018",-0.3597
"twitter sentiment scores","2018",-0.8126
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",-0.0186
"twitter sentiment scores","2018",-0.128
"twitter sentiment scores","2018",-0.8271
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.5141
"twitter sentiment scores","2018",-0.7003
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",0.6486
"twitter sentiment scores","2018",0.7964
"twitter sentiment scores","2018",0.3321
"twitter sentiment scores","2018",0.7241
"twitter sentiment scores","2018",0.508
"twitter sentiment scores","2018",-0.8176
"twitter sentiment scores","2018",0.1901
"twitter sentiment scores","2018",-0.8271
"twitter sentiment scores","2018",0.7096
"twitter sentiment scores","2018",-0.9287
"twitter sentiment scores","2018",-0.5267
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",0.8316
"twitter sentiment scores","2018",-0.9571
"twitter sentiment scores","2018",-0.3818
"twitter sentiment scores","2018",-0.7184
"twitter sentiment scores","2018",0.5848
"twitter sentiment scores","2018",-0.7661
"twitter sentiment scores","2018",0.0286
"twitter sentiment scores","2018",-0.5574
"twitter sentiment scores","2018",-0.7906
"twitter sentiment scores","2018",0.0258
"twitter sentiment scores","2018",-0.7003
"twitter sentiment scores","2018",-0.6369
"twitter sentiment scores","2018",0.4404
"twitter sentiment scores","2018",-0.4019
"twitter sentiment scores","2018",0.1027
"twitter sentiment scores","2018",0
"twitter sentiment scores","2018",0.1263
"twitter sentiment scores","2018",0.2732
"twitter sentiment scores","2018",0.5113
"twitter sentiment scores","2018",-0.5023
"twitter sentiment scores","2018",-0.3182
"twitter sentiment scores","2018",0.875
"twitter sentiment scores","2018",-0.1531
"twitter sentiment scores","2018",0.1531
"twitter sentiment scores","2018",0.8462
"twitter sentiment scores","2018",-0.5859
"twitter sentiment scores","2018",0.6682
"twitter sentiment scores","2018",-0.1027
"twitter sentiment scores","2018",-0.9173
"twitter sentiment scores","2018",-0.3612
"twitter sentiment scores","2018",0.6808
"twitter sentiment scores","2018",0.875
"twitter sentiment scores","2018",0.6597
